,loss_classifier,loss_box_reg,loss_mask,loss_objectness,loss_rpn_box_reg,loss
0,"tensor(0.1398, device='cuda:0')","tensor(0.0471, device='cuda:0')","tensor(0.3534, device='cuda:0')","tensor(0.1365, device='cuda:0')","tensor(0.0232, device='cuda:0')","tensor(0.7000, device='cuda:0')"
0,"tensor(0.3340, device='cuda:0')","tensor(0.2521, device='cuda:0')","tensor(0.2474, device='cuda:0')","tensor(0.0376, device='cuda:0')","tensor(0.0530, device='cuda:0')","tensor(0.9242, device='cuda:0')"
0,"tensor(0.2784, device='cuda:0')","tensor(0.1916, device='cuda:0')","tensor(0.2994, device='cuda:0')","tensor(0.0350, device='cuda:0')","tensor(0.0520, device='cuda:0')","tensor(0.8564, device='cuda:0')"
0,"tensor(0.3857, device='cuda:0')","tensor(0.3334, device='cuda:0')","tensor(0.2779, device='cuda:0')","tensor(0.1462, device='cuda:0')","tensor(0.1053, device='cuda:0')","tensor(1.2485, device='cuda:0')"
0,"tensor(0.0823, device='cuda:0')","tensor(0.0609, device='cuda:0')","tensor(0.2139, device='cuda:0')","tensor(0.0083, device='cuda:0')","tensor(0.0080, device='cuda:0')","tensor(0.3734, device='cuda:0')"
0,"tensor(0.2749, device='cuda:0')","tensor(0.2487, device='cuda:0')","tensor(0.2960, device='cuda:0')","tensor(0.0474, device='cuda:0')","tensor(0.0427, device='cuda:0')","tensor(0.9097, device='cuda:0')"
0,"tensor(0.2251, device='cuda:0')","tensor(0.2181, device='cuda:0')","tensor(0.3124, device='cuda:0')","tensor(0.0186, device='cuda:0')","tensor(0.0443, device='cuda:0')","tensor(0.8184, device='cuda:0')"
0,"tensor(0.3376, device='cuda:0')","tensor(0.3169, device='cuda:0')","tensor(0.2729, device='cuda:0')","tensor(0.0571, device='cuda:0')","tensor(0.0695, device='cuda:0')","tensor(1.0541, device='cuda:0')"
0,"tensor(0.2493, device='cuda:0')","tensor(0.1759, device='cuda:0')","tensor(0.2347, device='cuda:0')","tensor(0.0249, device='cuda:0')","tensor(0.0236, device='cuda:0')","tensor(0.7085, device='cuda:0')"
0,"tensor(0.2139, device='cuda:0')","tensor(0.1653, device='cuda:0')","tensor(0.2617, device='cuda:0')","tensor(0.0611, device='cuda:0')","tensor(0.0349, device='cuda:0')","tensor(0.7370, device='cuda:0')"
0,"tensor(0.2490, device='cuda:0')","tensor(0.1858, device='cuda:0')","tensor(0.2850, device='cuda:0')","tensor(0.0845, device='cuda:0')","tensor(0.0679, device='cuda:0')","tensor(0.8722, device='cuda:0')"
0,"tensor(0.2292, device='cuda:0')","tensor(0.2029, device='cuda:0')","tensor(0.2894, device='cuda:0')","tensor(0.0452, device='cuda:0')","tensor(0.0172, device='cuda:0')","tensor(0.7838, device='cuda:0')"
0,"tensor(0.4251, device='cuda:0')","tensor(0.3736, device='cuda:0')","tensor(0.2919, device='cuda:0')","tensor(0.0424, device='cuda:0')","tensor(0.0641, device='cuda:0')","tensor(1.1970, device='cuda:0')"
0,"tensor(0.2421, device='cuda:0')","tensor(0.1333, device='cuda:0')","tensor(0.2905, device='cuda:0')","tensor(0.0200, device='cuda:0')","tensor(0.0105, device='cuda:0')","tensor(0.6965, device='cuda:0')"
0,"tensor(0.2787, device='cuda:0')","tensor(0.1803, device='cuda:0')","tensor(0.3298, device='cuda:0')","tensor(0.0777, device='cuda:0')","tensor(0.0860, device='cuda:0')","tensor(0.9525, device='cuda:0')"
0,"tensor(0.2391, device='cuda:0')","tensor(0.1535, device='cuda:0')","tensor(0.2838, device='cuda:0')","tensor(0.0389, device='cuda:0')","tensor(0.0490, device='cuda:0')","tensor(0.7642, device='cuda:0')"
0,"tensor(0.3001, device='cuda:0')","tensor(0.2587, device='cuda:0')","tensor(0.2921, device='cuda:0')","tensor(0.0745, device='cuda:0')","tensor(0.0618, device='cuda:0')","tensor(0.9872, device='cuda:0')"
0,"tensor(0.2144, device='cuda:0')","tensor(0.1554, device='cuda:0')","tensor(0.2493, device='cuda:0')","tensor(0.0215, device='cuda:0')","tensor(0.0217, device='cuda:0')","tensor(0.6623, device='cuda:0')"
0,"tensor(0.4582, device='cuda:0')","tensor(0.3318, device='cuda:0')","tensor(0.3003, device='cuda:0')","tensor(0.0653, device='cuda:0')","tensor(0.0616, device='cuda:0')","tensor(1.2172, device='cuda:0')"
0,"tensor(0.1847, device='cuda:0')","tensor(0.1309, device='cuda:0')","tensor(0.2078, device='cuda:0')","tensor(0.0232, device='cuda:0')","tensor(0.0280, device='cuda:0')","tensor(0.5746, device='cuda:0')"
0,"tensor(0.3375, device='cuda:0')","tensor(0.1851, device='cuda:0')","tensor(0.4014, device='cuda:0')","tensor(0.6557, device='cuda:0')","tensor(0.0623, device='cuda:0')","tensor(1.6420, device='cuda:0')"
0,"tensor(0.1820, device='cuda:0')","tensor(0.1769, device='cuda:0')","tensor(0.2876, device='cuda:0')","tensor(0.0466, device='cuda:0')","tensor(0.0414, device='cuda:0')","tensor(0.7345, device='cuda:0')"
0,"tensor(0.2624, device='cuda:0')","tensor(0.1689, device='cuda:0')","tensor(0.2141, device='cuda:0')","tensor(0.2342, device='cuda:0')","tensor(0.0566, device='cuda:0')","tensor(0.9363, device='cuda:0')"
0,"tensor(0.3208, device='cuda:0')","tensor(0.2614, device='cuda:0')","tensor(0.2857, device='cuda:0')","tensor(0.0633, device='cuda:0')","tensor(0.0579, device='cuda:0')","tensor(0.9891, device='cuda:0')"
0,"tensor(0.4150, device='cuda:0')","tensor(0.3290, device='cuda:0')","tensor(0.2673, device='cuda:0')","tensor(0.0733, device='cuda:0')","tensor(0.0995, device='cuda:0')","tensor(1.1841, device='cuda:0')"
0,"tensor(0.3176, device='cuda:0')","tensor(0.2465, device='cuda:0')","tensor(0.3171, device='cuda:0')","tensor(0.0676, device='cuda:0')","tensor(0.0563, device='cuda:0')","tensor(1.0051, device='cuda:0')"
0,"tensor(0.3261, device='cuda:0')","tensor(0.2475, device='cuda:0')","tensor(0.2776, device='cuda:0')","tensor(0.0568, device='cuda:0')","tensor(0.0757, device='cuda:0')","tensor(0.9836, device='cuda:0')"
0,"tensor(0.3242, device='cuda:0')","tensor(0.2435, device='cuda:0')","tensor(0.3177, device='cuda:0')","tensor(0.0687, device='cuda:0')","tensor(0.0723, device='cuda:0')","tensor(1.0265, device='cuda:0')"
0,"tensor(0.4434, device='cuda:0')","tensor(0.3538, device='cuda:0')","tensor(0.3139, device='cuda:0')","tensor(0.0636, device='cuda:0')","tensor(0.1226, device='cuda:0')","tensor(1.2972, device='cuda:0')"
0,"tensor(0.1245, device='cuda:0')","tensor(0.1086, device='cuda:0')","tensor(0.2931, device='cuda:0')","tensor(0.0226, device='cuda:0')","tensor(0.0206, device='cuda:0')","tensor(0.5693, device='cuda:0')"
0,"tensor(0.2312, device='cuda:0')","tensor(0.1900, device='cuda:0')","tensor(0.2386, device='cuda:0')","tensor(0.0372, device='cuda:0')","tensor(0.0639, device='cuda:0')","tensor(0.7608, device='cuda:0')"
0,"tensor(0.2612, device='cuda:0')","tensor(0.2070, device='cuda:0')","tensor(0.3813, device='cuda:0')","tensor(0.0660, device='cuda:0')","tensor(0.0368, device='cuda:0')","tensor(0.9523, device='cuda:0')"
0,"tensor(0.4750, device='cuda:0')","tensor(0.2978, device='cuda:0')","tensor(0.4680, device='cuda:0')","tensor(0.2055, device='cuda:0')","tensor(0.0689, device='cuda:0')","tensor(1.5152, device='cuda:0')"
0,"tensor(0.3927, device='cuda:0')","tensor(0.3032, device='cuda:0')","tensor(0.2891, device='cuda:0')","tensor(0.1258, device='cuda:0')","tensor(0.0954, device='cuda:0')","tensor(1.2062, device='cuda:0')"
0,"tensor(0.2553, device='cuda:0')","tensor(0.2072, device='cuda:0')","tensor(0.2493, device='cuda:0')","tensor(0.0270, device='cuda:0')","tensor(0.0800, device='cuda:0')","tensor(0.8189, device='cuda:0')"
0,"tensor(0.2264, device='cuda:0')","tensor(0.1698, device='cuda:0')","tensor(0.2499, device='cuda:0')","tensor(0.0318, device='cuda:0')","tensor(0.0407, device='cuda:0')","tensor(0.7186, device='cuda:0')"
0,"tensor(0.2726, device='cuda:0')","tensor(0.2148, device='cuda:0')","tensor(0.2583, device='cuda:0')","tensor(0.0846, device='cuda:0')","tensor(0.0351, device='cuda:0')","tensor(0.8654, device='cuda:0')"
0,"tensor(0.3384, device='cuda:0')","tensor(0.1865, device='cuda:0')","tensor(0.3374, device='cuda:0')","tensor(0.1319, device='cuda:0')","tensor(0.0499, device='cuda:0')","tensor(1.0442, device='cuda:0')"
0,"tensor(0.3205, device='cuda:0')","tensor(0.2628, device='cuda:0')","tensor(0.2622, device='cuda:0')","tensor(0.0168, device='cuda:0')","tensor(0.0423, device='cuda:0')","tensor(0.9046, device='cuda:0')"
0,"tensor(0.2944, device='cuda:0')","tensor(0.2239, device='cuda:0')","tensor(0.2421, device='cuda:0')","tensor(0.1058, device='cuda:0')","tensor(0.0898, device='cuda:0')","tensor(0.9560, device='cuda:0')"
0,"tensor(0.3454, device='cuda:0')","tensor(0.2810, device='cuda:0')","tensor(0.3153, device='cuda:0')","tensor(0.0318, device='cuda:0')","tensor(0.0967, device='cuda:0')","tensor(1.0702, device='cuda:0')"
0,"tensor(0.3926, device='cuda:0')","tensor(0.2605, device='cuda:0')","tensor(0.2558, device='cuda:0')","tensor(0.0551, device='cuda:0')","tensor(0.0593, device='cuda:0')","tensor(1.0233, device='cuda:0')"
0,"tensor(0.2440, device='cuda:0')","tensor(0.1095, device='cuda:0')","tensor(0.3616, device='cuda:0')","tensor(0.0795, device='cuda:0')","tensor(0.0314, device='cuda:0')","tensor(0.8260, device='cuda:0')"
0,"tensor(0.1875, device='cuda:0')","tensor(0.1182, device='cuda:0')","tensor(0.2551, device='cuda:0')","tensor(0.0507, device='cuda:0')","tensor(0.0286, device='cuda:0')","tensor(0.6400, device='cuda:0')"
0,"tensor(0.1397, device='cuda:0')","tensor(0.1264, device='cuda:0')","tensor(0.3494, device='cuda:0')","tensor(0.0211, device='cuda:0')","tensor(0.0237, device='cuda:0')","tensor(0.6603, device='cuda:0')"
0,"tensor(0.2978, device='cuda:0')","tensor(0.2153, device='cuda:0')","tensor(0.2792, device='cuda:0')","tensor(0.0499, device='cuda:0')","tensor(0.0344, device='cuda:0')","tensor(0.8766, device='cuda:0')"
0,"tensor(0.3646, device='cuda:0')","tensor(0.2727, device='cuda:0')","tensor(0.2819, device='cuda:0')","tensor(0.0500, device='cuda:0')","tensor(0.0883, device='cuda:0')","tensor(1.0575, device='cuda:0')"
0,"tensor(0.2969, device='cuda:0')","tensor(0.2341, device='cuda:0')","tensor(0.2836, device='cuda:0')","tensor(0.0479, device='cuda:0')","tensor(0.0571, device='cuda:0')","tensor(0.9196, device='cuda:0')"
0,"tensor(0.2777, device='cuda:0')","tensor(0.1437, device='cuda:0')","tensor(0.2891, device='cuda:0')","tensor(0.1434, device='cuda:0')","tensor(0.0792, device='cuda:0')","tensor(0.9331, device='cuda:0')"
0,"tensor(0.3717, device='cuda:0')","tensor(0.2832, device='cuda:0')","tensor(0.2781, device='cuda:0')","tensor(0.1527, device='cuda:0')","tensor(0.1238, device='cuda:0')","tensor(1.2095, device='cuda:0')"
0,"tensor(0.0498, device='cuda:0')","tensor(0.0235, device='cuda:0')","tensor(0.6312, device='cuda:0')","tensor(0.0127, device='cuda:0')","tensor(0.0058, device='cuda:0')","tensor(0.7229, device='cuda:0')"
0,"tensor(0.1428, device='cuda:0')","tensor(0.0857, device='cuda:0')","tensor(0.2439, device='cuda:0')","tensor(0.0436, device='cuda:0')","tensor(0.0174, device='cuda:0')","tensor(0.5333, device='cuda:0')"
0,"tensor(0.1529, device='cuda:0')","tensor(0.1074, device='cuda:0')","tensor(0.3242, device='cuda:0')","tensor(0.0337, device='cuda:0')","tensor(0.0212, device='cuda:0')","tensor(0.6394, device='cuda:0')"
0,"tensor(0.3639, device='cuda:0')","tensor(0.2847, device='cuda:0')","tensor(0.2771, device='cuda:0')","tensor(0.1597, device='cuda:0')","tensor(0.1023, device='cuda:0')","tensor(1.1877, device='cuda:0')"
0,"tensor(0.2984, device='cuda:0')","tensor(0.2316, device='cuda:0')","tensor(0.2928, device='cuda:0')","tensor(0.0591, device='cuda:0')","tensor(0.0801, device='cuda:0')","tensor(0.9619, device='cuda:0')"
0,"tensor(0.2133, device='cuda:0')","tensor(0.1653, device='cuda:0')","tensor(0.3307, device='cuda:0')","tensor(0.0375, device='cuda:0')","tensor(0.0442, device='cuda:0')","tensor(0.7910, device='cuda:0')"
0,"tensor(0.2164, device='cuda:0')","tensor(0.1686, device='cuda:0')","tensor(0.2922, device='cuda:0')","tensor(0.0467, device='cuda:0')","tensor(0.0589, device='cuda:0')","tensor(0.7827, device='cuda:0')"
0,"tensor(0.4497, device='cuda:0')","tensor(0.3216, device='cuda:0')","tensor(0.3157, device='cuda:0')","tensor(0.0573, device='cuda:0')","tensor(0.0880, device='cuda:0')","tensor(1.2323, device='cuda:0')"
0,"tensor(0.2365, device='cuda:0')","tensor(0.0318, device='cuda:0')","tensor(0.6153, device='cuda:0')","tensor(0.4332, device='cuda:0')","tensor(0.0593, device='cuda:0')","tensor(1.3763, device='cuda:0')"
0,"tensor(0.1397, device='cuda:0')","tensor(0.1133, device='cuda:0')","tensor(0.2246, device='cuda:0')","tensor(0.0165, device='cuda:0')","tensor(0.0270, device='cuda:0')","tensor(0.5212, device='cuda:0')"
0,"tensor(0.2601, device='cuda:0')","tensor(0.2149, device='cuda:0')","tensor(0.3294, device='cuda:0')","tensor(0.1074, device='cuda:0')","tensor(0.0504, device='cuda:0')","tensor(0.9621, device='cuda:0')"
0,"tensor(0.3131, device='cuda:0')","tensor(0.2576, device='cuda:0')","tensor(0.2858, device='cuda:0')","tensor(0.0354, device='cuda:0')","tensor(0.0534, device='cuda:0')","tensor(0.9453, device='cuda:0')"
0,"tensor(0.4922, device='cuda:0')","tensor(0.3167, device='cuda:0')","tensor(0.3700, device='cuda:0')","tensor(0.0816, device='cuda:0')","tensor(0.0863, device='cuda:0')","tensor(1.3468, device='cuda:0')"
0,"tensor(0.1344, device='cuda:0')","tensor(0.1412, device='cuda:0')","tensor(0.4074, device='cuda:0')","tensor(0.0394, device='cuda:0')","tensor(0.0188, device='cuda:0')","tensor(0.7412, device='cuda:0')"
0,"tensor(0.2998, device='cuda:0')","tensor(0.2280, device='cuda:0')","tensor(0.2807, device='cuda:0')","tensor(0.0631, device='cuda:0')","tensor(0.0798, device='cuda:0')","tensor(0.9514, device='cuda:0')"
0,"tensor(0.2338, device='cuda:0')","tensor(0.0400, device='cuda:0')","tensor(0.6913, device='cuda:0')","tensor(0.2150, device='cuda:0')","tensor(0.0303, device='cuda:0')","tensor(1.2104, device='cuda:0')"
0,"tensor(0.3415, device='cuda:0')","tensor(0.2819, device='cuda:0')","tensor(0.3024, device='cuda:0')","tensor(0.0856, device='cuda:0')","tensor(0.0869, device='cuda:0')","tensor(1.0984, device='cuda:0')"
0,"tensor(0.4437, device='cuda:0')","tensor(0.3341, device='cuda:0')","tensor(0.3435, device='cuda:0')","tensor(0.1432, device='cuda:0')","tensor(0.1363, device='cuda:0')","tensor(1.4008, device='cuda:0')"
0,"tensor(0.2454, device='cuda:0')","tensor(0.1885, device='cuda:0')","tensor(0.2612, device='cuda:0')","tensor(0.0839, device='cuda:0')","tensor(0.0520, device='cuda:0')","tensor(0.8310, device='cuda:0')"
0,"tensor(0.3503, device='cuda:0')","tensor(0.2902, device='cuda:0')","tensor(0.3143, device='cuda:0')","tensor(0.0930, device='cuda:0')","tensor(0.0785, device='cuda:0')","tensor(1.1264, device='cuda:0')"
0,"tensor(0.1312, device='cuda:0')","tensor(0.0801, device='cuda:0')","tensor(0.2081, device='cuda:0')","tensor(0.0282, device='cuda:0')","tensor(0.0212, device='cuda:0')","tensor(0.4688, device='cuda:0')"
0,"tensor(0.2304, device='cuda:0')","tensor(0.1064, device='cuda:0')","tensor(0.3199, device='cuda:0')","tensor(0.0300, device='cuda:0')","tensor(0.0217, device='cuda:0')","tensor(0.7084, device='cuda:0')"
0,"tensor(0.2373, device='cuda:0')","tensor(0.1697, device='cuda:0')","tensor(0.3012, device='cuda:0')","tensor(0.0386, device='cuda:0')","tensor(0.0364, device='cuda:0')","tensor(0.7833, device='cuda:0')"
0,"tensor(0.2076, device='cuda:0')","tensor(0.1281, device='cuda:0')","tensor(0.2366, device='cuda:0')","tensor(0.0417, device='cuda:0')","tensor(0.0664, device='cuda:0')","tensor(0.6803, device='cuda:0')"
0,"tensor(0.2535, device='cuda:0')","tensor(0.2043, device='cuda:0')","tensor(0.2636, device='cuda:0')","tensor(0.0479, device='cuda:0')","tensor(0.0626, device='cuda:0')","tensor(0.8319, device='cuda:0')"
0,"tensor(0.3678, device='cuda:0')","tensor(0.2886, device='cuda:0')","tensor(0.2899, device='cuda:0')","tensor(0.1386, device='cuda:0')","tensor(0.0961, device='cuda:0')","tensor(1.1811, device='cuda:0')"
0,"tensor(0.3349, device='cuda:0')","tensor(0.2685, device='cuda:0')","tensor(0.2141, device='cuda:0')","tensor(0.0800, device='cuda:0')","tensor(0.0472, device='cuda:0')","tensor(0.9447, device='cuda:0')"
0,"tensor(0.2672, device='cuda:0')","tensor(0.2178, device='cuda:0')","tensor(0.2927, device='cuda:0')","tensor(0.1392, device='cuda:0')","tensor(0.0589, device='cuda:0')","tensor(0.9758, device='cuda:0')"
0,"tensor(0.1583, device='cuda:0')","tensor(0.1591, device='cuda:0')","tensor(0.3459, device='cuda:0')","tensor(0.0235, device='cuda:0')","tensor(0.0267, device='cuda:0')","tensor(0.7134, device='cuda:0')"
0,"tensor(0.3402, device='cuda:0')","tensor(0.2431, device='cuda:0')","tensor(0.3283, device='cuda:0')","tensor(0.0872, device='cuda:0')","tensor(0.0636, device='cuda:0')","tensor(1.0624, device='cuda:0')"
0,"tensor(0.1778, device='cuda:0')","tensor(0.1155, device='cuda:0')","tensor(0.3321, device='cuda:0')","tensor(0.0451, device='cuda:0')","tensor(0.0174, device='cuda:0')","tensor(0.6879, device='cuda:0')"
0,"tensor(0.3136, device='cuda:0')","tensor(0.2362, device='cuda:0')","tensor(0.3297, device='cuda:0')","tensor(0.0457, device='cuda:0')","tensor(0.0544, device='cuda:0')","tensor(0.9796, device='cuda:0')"
0,"tensor(0.2420, device='cuda:0')","tensor(0.1696, device='cuda:0')","tensor(0.2942, device='cuda:0')","tensor(0.0402, device='cuda:0')","tensor(0.0235, device='cuda:0')","tensor(0.7695, device='cuda:0')"
0,"tensor(0.4123, device='cuda:0')","tensor(0.2805, device='cuda:0')","tensor(0.2953, device='cuda:0')","tensor(0.2999, device='cuda:0')","tensor(0.0849, device='cuda:0')","tensor(1.3729, device='cuda:0')"
0,"tensor(0.2279, device='cuda:0')","tensor(0.2263, device='cuda:0')","tensor(0.2700, device='cuda:0')","tensor(0.0202, device='cuda:0')","tensor(0.0431, device='cuda:0')","tensor(0.7876, device='cuda:0')"
0,"tensor(0.1860, device='cuda:0')","tensor(0.1681, device='cuda:0')","tensor(0.2912, device='cuda:0')","tensor(0.0203, device='cuda:0')","tensor(0.0290, device='cuda:0')","tensor(0.6946, device='cuda:0')"
0,"tensor(0.1653, device='cuda:0')","tensor(0.1528, device='cuda:0')","tensor(0.2710, device='cuda:0')","tensor(0.0673, device='cuda:0')","tensor(0.0417, device='cuda:0')","tensor(0.6981, device='cuda:0')"
0,"tensor(0.3293, device='cuda:0')","tensor(0.1582, device='cuda:0')","tensor(0.2451, device='cuda:0')","tensor(0.0936, device='cuda:0')","tensor(0.0240, device='cuda:0')","tensor(0.8503, device='cuda:0')"
0,"tensor(0.1701, device='cuda:0')","tensor(0.1732, device='cuda:0')","tensor(0.2478, device='cuda:0')","tensor(0.0223, device='cuda:0')","tensor(0.0191, device='cuda:0')","tensor(0.6324, device='cuda:0')"
0,"tensor(0.2142, device='cuda:0')","tensor(0.1357, device='cuda:0')","tensor(0.2424, device='cuda:0')","tensor(0.0565, device='cuda:0')","tensor(0.0659, device='cuda:0')","tensor(0.7147, device='cuda:0')"
0,"tensor(0.1175, device='cuda:0')","tensor(0.0653, device='cuda:0')","tensor(0.2390, device='cuda:0')","tensor(0.0341, device='cuda:0')","tensor(0.0105, device='cuda:0')","tensor(0.4664, device='cuda:0')"
0,"tensor(0.3684, device='cuda:0')","tensor(0.2800, device='cuda:0')","tensor(0.2681, device='cuda:0')","tensor(0.0429, device='cuda:0')","tensor(0.0818, device='cuda:0')","tensor(1.0412, device='cuda:0')"
0,"tensor(0.2586, device='cuda:0')","tensor(0.1790, device='cuda:0')","tensor(0.2333, device='cuda:0')","tensor(0.0441, device='cuda:0')","tensor(0.0348, device='cuda:0')","tensor(0.7499, device='cuda:0')"
0,"tensor(0.1909, device='cuda:0')","tensor(0.1170, device='cuda:0')","tensor(0.3673, device='cuda:0')","tensor(0.0334, device='cuda:0')","tensor(0.0650, device='cuda:0')","tensor(0.7735, device='cuda:0')"
0,"tensor(0.2113, device='cuda:0')","tensor(0.1665, device='cuda:0')","tensor(0.2549, device='cuda:0')","tensor(0.0274, device='cuda:0')","tensor(0.0345, device='cuda:0')","tensor(0.6945, device='cuda:0')"
0,"tensor(0.2458, device='cuda:0')","tensor(0.1774, device='cuda:0')","tensor(0.3164, device='cuda:0')","tensor(0.1408, device='cuda:0')","tensor(0.0757, device='cuda:0')","tensor(0.9561, device='cuda:0')"
0,"tensor(0.2609, device='cuda:0')","tensor(0.1919, device='cuda:0')","tensor(0.2984, device='cuda:0')","tensor(0.0775, device='cuda:0')","tensor(0.0716, device='cuda:0')","tensor(0.9003, device='cuda:0')"
0,"tensor(0.3229, device='cuda:0')","tensor(0.1933, device='cuda:0')","tensor(0.3580, device='cuda:0')","tensor(0.0449, device='cuda:0')","tensor(0.0247, device='cuda:0')","tensor(0.9438, device='cuda:0')"
0,"tensor(0.2422, device='cuda:0')","tensor(0.1827, device='cuda:0')","tensor(0.2688, device='cuda:0')","tensor(0.1101, device='cuda:0')","tensor(0.0533, device='cuda:0')","tensor(0.8571, device='cuda:0')"
0,"tensor(0.2225, device='cuda:0')","tensor(0.1267, device='cuda:0')","tensor(0.2582, device='cuda:0')","tensor(0.1419, device='cuda:0')","tensor(0.0390, device='cuda:0')","tensor(0.7882, device='cuda:0')"
