,loss_classifier,loss_box_reg,loss_mask,loss_objectness,loss_rpn_box_reg,loss
0,"tensor(0.4122, device='cuda:0')","tensor(0.3275, device='cuda:0')","tensor(0.2892, device='cuda:0')","tensor(0.1193, device='cuda:0')","tensor(0.1022, device='cuda:0')","tensor(1.2504, device='cuda:0')"
0,"tensor(0.4451, device='cuda:0')","tensor(0.2333, device='cuda:0')","tensor(0.3471, device='cuda:0')","tensor(0.3157, device='cuda:0')","tensor(0.2152, device='cuda:0')","tensor(1.5564, device='cuda:0')"
0,"tensor(0.2216, device='cuda:0')","tensor(0.1368, device='cuda:0')","tensor(0.2053, device='cuda:0')","tensor(0.1075, device='cuda:0')","tensor(0.0388, device='cuda:0')","tensor(0.7099, device='cuda:0')"
0,"tensor(0.1929, device='cuda:0')","tensor(0.1348, device='cuda:0')","tensor(0.2838, device='cuda:0')","tensor(0.1359, device='cuda:0')","tensor(0.0580, device='cuda:0')","tensor(0.8054, device='cuda:0')"
0,"tensor(0.2550, device='cuda:0')","tensor(0.1596, device='cuda:0')","tensor(0.2855, device='cuda:0')","tensor(0.1343, device='cuda:0')","tensor(0.0493, device='cuda:0')","tensor(0.8837, device='cuda:0')"
0,"tensor(0.2270, device='cuda:0')","tensor(0.1398, device='cuda:0')","tensor(0.2844, device='cuda:0')","tensor(0.1849, device='cuda:0')","tensor(0.0578, device='cuda:0')","tensor(0.8938, device='cuda:0')"
0,"tensor(0.3084, device='cuda:0')","tensor(0.2163, device='cuda:0')","tensor(0.2446, device='cuda:0')","tensor(0.1131, device='cuda:0')","tensor(0.1299, device='cuda:0')","tensor(1.0122, device='cuda:0')"
0,"tensor(0.1540, device='cuda:0')","tensor(0.1001, device='cuda:0')","tensor(0.2613, device='cuda:0')","tensor(0.0730, device='cuda:0')","tensor(0.0221, device='cuda:0')","tensor(0.6105, device='cuda:0')"
0,"tensor(0.2372, device='cuda:0')","tensor(0.1922, device='cuda:0')","tensor(0.2954, device='cuda:0')","tensor(0.0730, device='cuda:0')","tensor(0.0576, device='cuda:0')","tensor(0.8554, device='cuda:0')"
0,"tensor(0.1931, device='cuda:0')","tensor(0.1200, device='cuda:0')","tensor(0.2542, device='cuda:0')","tensor(0.0638, device='cuda:0')","tensor(0.0665, device='cuda:0')","tensor(0.6975, device='cuda:0')"
0,"tensor(0.3938, device='cuda:0')","tensor(0.3068, device='cuda:0')","tensor(0.3456, device='cuda:0')","tensor(0.1435, device='cuda:0')","tensor(0.0944, device='cuda:0')","tensor(1.2840, device='cuda:0')"
0,"tensor(0.3807, device='cuda:0')","tensor(0.1826, device='cuda:0')","tensor(0.2015, device='cuda:0')","tensor(0.0631, device='cuda:0')","tensor(0.0795, device='cuda:0')","tensor(0.9074, device='cuda:0')"
0,"tensor(0.4255, device='cuda:0')","tensor(0.2107, device='cuda:0')","tensor(0.3557, device='cuda:0')","tensor(0.4920, device='cuda:0')","tensor(0.1136, device='cuda:0')","tensor(1.5975, device='cuda:0')"
0,"tensor(0.2764, device='cuda:0')","tensor(0.2635, device='cuda:0')","tensor(0.2405, device='cuda:0')","tensor(0.0538, device='cuda:0')","tensor(0.0485, device='cuda:0')","tensor(0.8827, device='cuda:0')"
0,"tensor(0.1375, device='cuda:0')","tensor(0.0400, device='cuda:0')","tensor(0.7835, device='cuda:0')","tensor(0.1133, device='cuda:0')","tensor(0.0193, device='cuda:0')","tensor(1.0937, device='cuda:0')"
0,"tensor(0.3970, device='cuda:0')","tensor(0.2795, device='cuda:0')","tensor(0.2708, device='cuda:0')","tensor(0.1183, device='cuda:0')","tensor(0.1327, device='cuda:0')","tensor(1.1983, device='cuda:0')"
0,"tensor(0.4084, device='cuda:0')","tensor(0.3102, device='cuda:0')","tensor(0.3000, device='cuda:0')","tensor(0.1203, device='cuda:0')","tensor(0.1080, device='cuda:0')","tensor(1.2469, device='cuda:0')"
0,"tensor(0.3521, device='cuda:0')","tensor(0.1598, device='cuda:0')","tensor(0.4463, device='cuda:0')","tensor(0.5015, device='cuda:0')","tensor(0.1920, device='cuda:0')","tensor(1.6517, device='cuda:0')"
0,"tensor(0.4046, device='cuda:0')","tensor(0.2698, device='cuda:0')","tensor(0.2727, device='cuda:0')","tensor(0.0861, device='cuda:0')","tensor(0.0863, device='cuda:0')","tensor(1.1195, device='cuda:0')"
0,"tensor(0.4411, device='cuda:0')","tensor(0.2899, device='cuda:0')","tensor(0.2994, device='cuda:0')","tensor(0.1090, device='cuda:0')","tensor(0.1241, device='cuda:0')","tensor(1.2635, device='cuda:0')"
0,"tensor(0.4146, device='cuda:0')","tensor(0.3137, device='cuda:0')","tensor(0.2849, device='cuda:0')","tensor(0.2355, device='cuda:0')","tensor(0.1437, device='cuda:0')","tensor(1.3925, device='cuda:0')"
0,"tensor(0.1041, device='cuda:0')","tensor(0.0082, device='cuda:0')","tensor(0.2089, device='cuda:0')","tensor(0.3301, device='cuda:0')","tensor(0.0435, device='cuda:0')","tensor(0.6948, device='cuda:0')"
0,"tensor(0.3073, device='cuda:0')","tensor(0.1728, device='cuda:0')","tensor(0.1853, device='cuda:0')","tensor(0.0706, device='cuda:0')","tensor(0.0436, device='cuda:0')","tensor(0.7796, device='cuda:0')"
0,"tensor(0.2778, device='cuda:0')","tensor(0.2145, device='cuda:0')","tensor(0.3059, device='cuda:0')","tensor(0.0681, device='cuda:0')","tensor(0.0562, device='cuda:0')","tensor(0.9224, device='cuda:0')"
0,"tensor(0.3365, device='cuda:0')","tensor(0.2651, device='cuda:0')","tensor(0.3178, device='cuda:0')","tensor(0.0569, device='cuda:0')","tensor(0.0623, device='cuda:0')","tensor(1.0386, device='cuda:0')"
0,"tensor(0.2938, device='cuda:0')","tensor(0.2194, device='cuda:0')","tensor(0.3062, device='cuda:0')","tensor(0.0768, device='cuda:0')","tensor(0.0865, device='cuda:0')","tensor(0.9827, device='cuda:0')"
0,"tensor(0.2938, device='cuda:0')","tensor(0.2481, device='cuda:0')","tensor(0.2733, device='cuda:0')","tensor(0.0850, device='cuda:0')","tensor(0.0737, device='cuda:0')","tensor(0.9739, device='cuda:0')"
0,"tensor(0.3044, device='cuda:0')","tensor(0.2141, device='cuda:0')","tensor(0.3288, device='cuda:0')","tensor(0.0982, device='cuda:0')","tensor(0.0706, device='cuda:0')","tensor(1.0162, device='cuda:0')"
0,"tensor(0.2460, device='cuda:0')","tensor(0.1138, device='cuda:0')","tensor(0.3840, device='cuda:0')","tensor(0.1809, device='cuda:0')","tensor(0.0474, device='cuda:0')","tensor(0.9721, device='cuda:0')"
0,"tensor(0.3894, device='cuda:0')","tensor(0.3120, device='cuda:0')","tensor(0.3256, device='cuda:0')","tensor(0.3416, device='cuda:0')","tensor(0.3408, device='cuda:0')","tensor(1.7094, device='cuda:0')"
0,"tensor(0.3018, device='cuda:0')","tensor(0.1498, device='cuda:0')","tensor(0.3015, device='cuda:0')","tensor(0.1177, device='cuda:0')","tensor(0.0247, device='cuda:0')","tensor(0.8954, device='cuda:0')"
0,"tensor(0.1543, device='cuda:0')","tensor(0.0696, device='cuda:0')","tensor(0.2418, device='cuda:0')","tensor(0.1092, device='cuda:0')","tensor(0.0146, device='cuda:0')","tensor(0.5895, device='cuda:0')"
0,"tensor(0.2913, device='cuda:0')","tensor(0.0389, device='cuda:0')","tensor(0.3154, device='cuda:0')","tensor(0.2579, device='cuda:0')","tensor(0.0550, device='cuda:0')","tensor(0.9585, device='cuda:0')"
0,"tensor(0.4819, device='cuda:0')","tensor(0.3023, device='cuda:0')","tensor(0.3101, device='cuda:0')","tensor(0.1641, device='cuda:0')","tensor(0.0796, device='cuda:0')","tensor(1.3380, device='cuda:0')"
0,"tensor(0.3134, device='cuda:0')","tensor(0.1926, device='cuda:0')","tensor(0.2641, device='cuda:0')","tensor(0.1369, device='cuda:0')","tensor(0.0690, device='cuda:0')","tensor(0.9760, device='cuda:0')"
0,"tensor(0.5036, device='cuda:0')","tensor(0.2724, device='cuda:0')","tensor(0.2796, device='cuda:0')","tensor(0.0872, device='cuda:0')","tensor(0.0830, device='cuda:0')","tensor(1.2258, device='cuda:0')"
0,"tensor(0.4314, device='cuda:0')","tensor(0.2757, device='cuda:0')","tensor(0.2789, device='cuda:0')","tensor(0.0854, device='cuda:0')","tensor(0.0969, device='cuda:0')","tensor(1.1683, device='cuda:0')"
0,"tensor(0.2284, device='cuda:0')","tensor(0.1341, device='cuda:0')","tensor(0.2716, device='cuda:0')","tensor(0.1005, device='cuda:0')","tensor(0.0399, device='cuda:0')","tensor(0.7745, device='cuda:0')"
0,"tensor(0.3060, device='cuda:0')","tensor(0.1634, device='cuda:0')","tensor(0.3078, device='cuda:0')","tensor(0.0606, device='cuda:0')","tensor(0.0440, device='cuda:0')","tensor(0.8818, device='cuda:0')"
0,"tensor(0.2202, device='cuda:0')","tensor(0.0703, device='cuda:0')","tensor(0.4103, device='cuda:0')","tensor(0.2000, device='cuda:0')","tensor(0.0424, device='cuda:0')","tensor(0.9433, device='cuda:0')"
0,"tensor(0.3007, device='cuda:0')","tensor(0.2033, device='cuda:0')","tensor(0.2998, device='cuda:0')","tensor(0.0924, device='cuda:0')","tensor(0.0658, device='cuda:0')","tensor(0.9620, device='cuda:0')"
0,"tensor(0.3778, device='cuda:0')","tensor(0.1987, device='cuda:0')","tensor(0.3674, device='cuda:0')","tensor(0.1399, device='cuda:0')","tensor(0.0869, device='cuda:0')","tensor(1.1707, device='cuda:0')"
0,"tensor(0.3125, device='cuda:0')","tensor(0.2546, device='cuda:0')","tensor(0.3027, device='cuda:0')","tensor(0.0689, device='cuda:0')","tensor(0.0695, device='cuda:0')","tensor(1.0081, device='cuda:0')"
0,"tensor(0.2430, device='cuda:0')","tensor(0.1632, device='cuda:0')","tensor(0.2505, device='cuda:0')","tensor(0.0443, device='cuda:0')","tensor(0.0346, device='cuda:0')","tensor(0.7357, device='cuda:0')"
0,"tensor(0.6039, device='cuda:0')","tensor(0.3468, device='cuda:0')","tensor(0.3046, device='cuda:0')","tensor(0.3217, device='cuda:0')","tensor(0.1584, device='cuda:0')","tensor(1.7354, device='cuda:0')"
0,"tensor(0.1788, device='cuda:0')","tensor(0.0718, device='cuda:0')","tensor(0.2492, device='cuda:0')","tensor(0.0222, device='cuda:0')","tensor(0.0152, device='cuda:0')","tensor(0.5373, device='cuda:0')"
0,"tensor(0.2960, device='cuda:0')","tensor(0.2196, device='cuda:0')","tensor(0.2847, device='cuda:0')","tensor(0.0434, device='cuda:0')","tensor(0.0508, device='cuda:0')","tensor(0.8946, device='cuda:0')"
0,"tensor(0.3715, device='cuda:0')","tensor(0.2016, device='cuda:0')","tensor(0.2866, device='cuda:0')","tensor(0.1072, device='cuda:0')","tensor(0.1133, device='cuda:0')","tensor(1.0801, device='cuda:0')"
0,"tensor(0.3809, device='cuda:0')","tensor(0.2298, device='cuda:0')","tensor(0.2333, device='cuda:0')","tensor(0.0650, device='cuda:0')","tensor(0.1032, device='cuda:0')","tensor(1.0122, device='cuda:0')"
0,"tensor(0.2466, device='cuda:0')","tensor(0.1886, device='cuda:0')","tensor(0.2562, device='cuda:0')","tensor(0.0633, device='cuda:0')","tensor(0.0347, device='cuda:0')","tensor(0.7895, device='cuda:0')"
0,"tensor(0.2816, device='cuda:0')","tensor(0.1621, device='cuda:0')","tensor(0.2729, device='cuda:0')","tensor(0.0866, device='cuda:0')","tensor(0.0921, device='cuda:0')","tensor(0.8954, device='cuda:0')"
0,"tensor(0.1684, device='cuda:0')","tensor(0.1561, device='cuda:0')","tensor(0.2542, device='cuda:0')","tensor(0.0288, device='cuda:0')","tensor(0.0332, device='cuda:0')","tensor(0.6407, device='cuda:0')"
0,"tensor(0.3761, device='cuda:0')","tensor(0.2776, device='cuda:0')","tensor(0.2856, device='cuda:0')","tensor(0.1404, device='cuda:0')","tensor(0.1151, device='cuda:0')","tensor(1.1948, device='cuda:0')"
0,"tensor(0.2386, device='cuda:0')","tensor(0.1839, device='cuda:0')","tensor(0.2493, device='cuda:0')","tensor(0.0453, device='cuda:0')","tensor(0.0562, device='cuda:0')","tensor(0.7734, device='cuda:0')"
0,"tensor(0.3443, device='cuda:0')","tensor(0.2399, device='cuda:0')","tensor(0.2712, device='cuda:0')","tensor(0.0876, device='cuda:0')","tensor(0.1461, device='cuda:0')","tensor(1.0890, device='cuda:0')"
0,"tensor(0.3363, device='cuda:0')","tensor(0.2712, device='cuda:0')","tensor(0.2754, device='cuda:0')","tensor(0.0727, device='cuda:0')","tensor(0.0598, device='cuda:0')","tensor(1.0155, device='cuda:0')"
0,"tensor(0.2086, device='cuda:0')","tensor(0.1026, device='cuda:0')","tensor(0.2468, device='cuda:0')","tensor(0.0404, device='cuda:0')","tensor(0.0340, device='cuda:0')","tensor(0.6324, device='cuda:0')"
0,"tensor(0.3715, device='cuda:0')","tensor(0.2676, device='cuda:0')","tensor(0.3089, device='cuda:0')","tensor(0.1520, device='cuda:0')","tensor(0.0586, device='cuda:0')","tensor(1.1586, device='cuda:0')"
0,"tensor(0.3881, device='cuda:0')","tensor(0.2507, device='cuda:0')","tensor(0.2545, device='cuda:0')","tensor(0.0381, device='cuda:0')","tensor(0.0627, device='cuda:0')","tensor(0.9941, device='cuda:0')"
0,"tensor(0.4490, device='cuda:0')","tensor(0.2461, device='cuda:0')","tensor(0.2414, device='cuda:0')","tensor(0.1517, device='cuda:0')","tensor(0.1742, device='cuda:0')","tensor(1.2624, device='cuda:0')"
0,"tensor(0.2430, device='cuda:0')","tensor(0.2146, device='cuda:0')","tensor(0.3551, device='cuda:0')","tensor(0.0620, device='cuda:0')","tensor(0.0309, device='cuda:0')","tensor(0.9055, device='cuda:0')"
0,"tensor(0.2524, device='cuda:0')","tensor(0.1394, device='cuda:0')","tensor(0.1810, device='cuda:0')","tensor(0.0200, device='cuda:0')","tensor(0.0245, device='cuda:0')","tensor(0.6173, device='cuda:0')"
0,"tensor(0.3665, device='cuda:0')","tensor(0.2873, device='cuda:0')","tensor(0.2891, device='cuda:0')","tensor(0.0397, device='cuda:0')","tensor(0.0557, device='cuda:0')","tensor(1.0382, device='cuda:0')"
0,"tensor(0.2838, device='cuda:0')","tensor(0.1689, device='cuda:0')","tensor(0.3221, device='cuda:0')","tensor(0.0761, device='cuda:0')","tensor(0.0717, device='cuda:0')","tensor(0.9227, device='cuda:0')"
0,"tensor(0.3195, device='cuda:0')","tensor(0.2344, device='cuda:0')","tensor(0.2393, device='cuda:0')","tensor(0.1088, device='cuda:0')","tensor(0.1028, device='cuda:0')","tensor(1.0048, device='cuda:0')"
0,"tensor(0.3868, device='cuda:0')","tensor(0.2666, device='cuda:0')","tensor(0.2796, device='cuda:0')","tensor(0.0837, device='cuda:0')","tensor(0.0888, device='cuda:0')","tensor(1.1055, device='cuda:0')"
0,"tensor(0.3353, device='cuda:0')","tensor(0.2337, device='cuda:0')","tensor(0.2419, device='cuda:0')","tensor(0.0748, device='cuda:0')","tensor(0.1413, device='cuda:0')","tensor(1.0270, device='cuda:0')"
0,"tensor(0.2262, device='cuda:0')","tensor(0.1825, device='cuda:0')","tensor(0.2434, device='cuda:0')","tensor(0.0512, device='cuda:0')","tensor(0.0401, device='cuda:0')","tensor(0.7434, device='cuda:0')"
0,"tensor(0.2276, device='cuda:0')","tensor(0.0941, device='cuda:0')","tensor(0.2564, device='cuda:0')","tensor(0.0911, device='cuda:0')","tensor(0.0268, device='cuda:0')","tensor(0.6959, device='cuda:0')"
0,"tensor(0.1822, device='cuda:0')","tensor(0.1470, device='cuda:0')","tensor(0.1725, device='cuda:0')","tensor(0.0399, device='cuda:0')","tensor(0.0681, device='cuda:0')","tensor(0.6096, device='cuda:0')"
0,"tensor(0.3554, device='cuda:0')","tensor(0.2521, device='cuda:0')","tensor(0.2080, device='cuda:0')","tensor(0.0661, device='cuda:0')","tensor(0.0589, device='cuda:0')","tensor(0.9405, device='cuda:0')"
0,"tensor(0.3853, device='cuda:0')","tensor(0.2896, device='cuda:0')","tensor(0.2930, device='cuda:0')","tensor(0.0994, device='cuda:0')","tensor(0.0850, device='cuda:0')","tensor(1.1523, device='cuda:0')"
0,"tensor(0.3099, device='cuda:0')","tensor(0.2494, device='cuda:0')","tensor(0.2545, device='cuda:0')","tensor(0.0563, device='cuda:0')","tensor(0.1105, device='cuda:0')","tensor(0.9807, device='cuda:0')"
0,"tensor(0.4184, device='cuda:0')","tensor(0.1780, device='cuda:0')","tensor(0.2426, device='cuda:0')","tensor(0.0316, device='cuda:0')","tensor(0.0587, device='cuda:0')","tensor(0.9293, device='cuda:0')"
0,"tensor(0.1915, device='cuda:0')","tensor(0.1156, device='cuda:0')","tensor(0.2678, device='cuda:0')","tensor(0.0192, device='cuda:0')","tensor(0.0334, device='cuda:0')","tensor(0.6275, device='cuda:0')"
0,"tensor(0.2842, device='cuda:0')","tensor(0.1763, device='cuda:0')","tensor(0.2369, device='cuda:0')","tensor(0.1471, device='cuda:0')","tensor(0.0769, device='cuda:0')","tensor(0.9214, device='cuda:0')"
0,"tensor(0.1933, device='cuda:0')","tensor(0.0843, device='cuda:0')","tensor(0.3071, device='cuda:0')","tensor(0.4332, device='cuda:0')","tensor(0.1413, device='cuda:0')","tensor(1.1593, device='cuda:0')"
0,"tensor(0.3196, device='cuda:0')","tensor(0.2049, device='cuda:0')","tensor(0.2314, device='cuda:0')","tensor(0.0507, device='cuda:0')","tensor(0.0727, device='cuda:0')","tensor(0.8793, device='cuda:0')"
0,"tensor(0.2061, device='cuda:0')","tensor(0.1101, device='cuda:0')","tensor(0.3142, device='cuda:0')","tensor(0.0274, device='cuda:0')","tensor(0.0420, device='cuda:0')","tensor(0.6998, device='cuda:0')"
0,"tensor(0.2971, device='cuda:0')","tensor(0.2322, device='cuda:0')","tensor(0.4537, device='cuda:0')","tensor(0.1478, device='cuda:0')","tensor(0.0249, device='cuda:0')","tensor(1.1555, device='cuda:0')"
0,"tensor(0.3301, device='cuda:0')","tensor(0.2148, device='cuda:0')","tensor(0.2413, device='cuda:0')","tensor(0.0632, device='cuda:0')","tensor(0.0920, device='cuda:0')","tensor(0.9414, device='cuda:0')"
0,"tensor(0.3297, device='cuda:0')","tensor(0.2022, device='cuda:0')","tensor(0.2669, device='cuda:0')","tensor(0.0343, device='cuda:0')","tensor(0.0315, device='cuda:0')","tensor(0.8647, device='cuda:0')"
0,"tensor(0.2903, device='cuda:0')","tensor(0.2275, device='cuda:0')","tensor(0.2425, device='cuda:0')","tensor(0.0504, device='cuda:0')","tensor(0.0682, device='cuda:0')","tensor(0.8789, device='cuda:0')"
0,"tensor(0.2361, device='cuda:0')","tensor(0.1382, device='cuda:0')","tensor(0.2487, device='cuda:0')","tensor(0.0770, device='cuda:0')","tensor(0.0541, device='cuda:0')","tensor(0.7541, device='cuda:0')"
0,"tensor(0.2453, device='cuda:0')","tensor(0.0733, device='cuda:0')","tensor(0.3204, device='cuda:0')","tensor(0.0603, device='cuda:0')","tensor(0.0136, device='cuda:0')","tensor(0.7130, device='cuda:0')"
0,"tensor(0.3236, device='cuda:0')","tensor(0.2524, device='cuda:0')","tensor(0.2601, device='cuda:0')","tensor(0.0480, device='cuda:0')","tensor(0.0605, device='cuda:0')","tensor(0.9447, device='cuda:0')"
0,"tensor(0.2400, device='cuda:0')","tensor(0.2019, device='cuda:0')","tensor(0.2870, device='cuda:0')","tensor(0.0711, device='cuda:0')","tensor(0.0830, device='cuda:0')","tensor(0.8830, device='cuda:0')"
0,"tensor(0.2676, device='cuda:0')","tensor(0.1687, device='cuda:0')","tensor(0.2198, device='cuda:0')","tensor(0.0444, device='cuda:0')","tensor(0.0681, device='cuda:0')","tensor(0.7686, device='cuda:0')"
0,"tensor(0.1693, device='cuda:0')","tensor(0.0961, device='cuda:0')","tensor(0.1744, device='cuda:0')","tensor(0.0222, device='cuda:0')","tensor(0.0368, device='cuda:0')","tensor(0.4988, device='cuda:0')"
0,"tensor(0.3644, device='cuda:0')","tensor(0.2158, device='cuda:0')","tensor(0.2416, device='cuda:0')","tensor(0.0600, device='cuda:0')","tensor(0.0915, device='cuda:0')","tensor(0.9732, device='cuda:0')"
0,"tensor(0.2568, device='cuda:0')","tensor(0.1688, device='cuda:0')","tensor(0.2746, device='cuda:0')","tensor(0.0537, device='cuda:0')","tensor(0.0678, device='cuda:0')","tensor(0.8217, device='cuda:0')"
0,"tensor(0.3337, device='cuda:0')","tensor(0.2283, device='cuda:0')","tensor(0.2696, device='cuda:0')","tensor(0.0259, device='cuda:0')","tensor(0.0419, device='cuda:0')","tensor(0.8994, device='cuda:0')"
0,"tensor(0.3159, device='cuda:0')","tensor(0.2754, device='cuda:0')","tensor(0.2753, device='cuda:0')","tensor(0.0370, device='cuda:0')","tensor(0.0574, device='cuda:0')","tensor(0.9610, device='cuda:0')"
0,"tensor(0.2488, device='cuda:0')","tensor(0.1483, device='cuda:0')","tensor(0.2447, device='cuda:0')","tensor(0.0851, device='cuda:0')","tensor(0.0991, device='cuda:0')","tensor(0.8260, device='cuda:0')"
0,"tensor(0.3156, device='cuda:0')","tensor(0.2267, device='cuda:0')","tensor(0.2350, device='cuda:0')","tensor(0.0533, device='cuda:0')","tensor(0.0948, device='cuda:0')","tensor(0.9253, device='cuda:0')"
0,"tensor(0.3240, device='cuda:0')","tensor(0.1470, device='cuda:0')","tensor(0.2547, device='cuda:0')","tensor(0.2871, device='cuda:0')","tensor(0.1720, device='cuda:0')","tensor(1.1848, device='cuda:0')"
0,"tensor(0.1844, device='cuda:0')","tensor(0.1189, device='cuda:0')","tensor(0.2011, device='cuda:0')","tensor(0.0233, device='cuda:0')","tensor(0.0433, device='cuda:0')","tensor(0.5711, device='cuda:0')"
0,"tensor(0.1856, device='cuda:0')","tensor(0.1040, device='cuda:0')","tensor(0.2617, device='cuda:0')","tensor(0.0424, device='cuda:0')","tensor(0.0234, device='cuda:0')","tensor(0.6172, device='cuda:0')"
0,"tensor(0.0967, device='cuda:0')","tensor(0.0202, device='cuda:0')","tensor(0.2414, device='cuda:0')","tensor(0.0292, device='cuda:0')","tensor(0.0062, device='cuda:0')","tensor(0.3936, device='cuda:0')"
0,"tensor(0.3211, device='cuda:0')","tensor(0.2557, device='cuda:0')","tensor(0.2300, device='cuda:0')","tensor(0.1228, device='cuda:0')","tensor(0.1583, device='cuda:0')","tensor(1.0880, device='cuda:0')"
0,"tensor(0.1461, device='cuda:0')","tensor(0.0964, device='cuda:0')","tensor(0.2413, device='cuda:0')","tensor(0.0639, device='cuda:0')","tensor(0.0306, device='cuda:0')","tensor(0.5784, device='cuda:0')"
0,"tensor(0.1814, device='cuda:0')","tensor(0.0863, device='cuda:0')","tensor(0.1815, device='cuda:0')","tensor(0.0206, device='cuda:0')","tensor(0.0096, device='cuda:0')","tensor(0.4793, device='cuda:0')"
0,"tensor(0.4198, device='cuda:0')","tensor(0.3043, device='cuda:0')","tensor(0.3324, device='cuda:0')","tensor(0.1183, device='cuda:0')","tensor(0.0677, device='cuda:0')","tensor(1.2425, device='cuda:0')"
0,"tensor(0.3611, device='cuda:0')","tensor(0.3150, device='cuda:0')","tensor(0.2773, device='cuda:0')","tensor(0.0814, device='cuda:0')","tensor(0.1066, device='cuda:0')","tensor(1.1414, device='cuda:0')"
0,"tensor(0.1879, device='cuda:0')","tensor(0.0891, device='cuda:0')","tensor(0.1839, device='cuda:0')","tensor(0.0484, device='cuda:0')","tensor(0.0497, device='cuda:0')","tensor(0.5590, device='cuda:0')"
0,"tensor(0.2579, device='cuda:0')","tensor(0.1797, device='cuda:0')","tensor(0.3106, device='cuda:0')","tensor(0.0567, device='cuda:0')","tensor(0.0311, device='cuda:0')","tensor(0.8360, device='cuda:0')"
0,"tensor(0.3196, device='cuda:0')","tensor(0.2614, device='cuda:0')","tensor(0.2899, device='cuda:0')","tensor(0.1126, device='cuda:0')","tensor(0.0910, device='cuda:0')","tensor(1.0744, device='cuda:0')"
0,"tensor(0.2234, device='cuda:0')","tensor(0.1788, device='cuda:0')","tensor(0.3294, device='cuda:0')","tensor(0.0936, device='cuda:0')","tensor(0.1749, device='cuda:0')","tensor(1.0001, device='cuda:0')"
0,"tensor(0.3220, device='cuda:0')","tensor(0.2522, device='cuda:0')","tensor(0.2773, device='cuda:0')","tensor(0.0940, device='cuda:0')","tensor(0.1617, device='cuda:0')","tensor(1.1072, device='cuda:0')"
0,"tensor(0.3459, device='cuda:0')","tensor(0.2328, device='cuda:0')","tensor(0.3057, device='cuda:0')","tensor(0.0364, device='cuda:0')","tensor(0.0257, device='cuda:0')","tensor(0.9464, device='cuda:0')"
0,"tensor(0.2674, device='cuda:0')","tensor(0.1937, device='cuda:0')","tensor(0.2140, device='cuda:0')","tensor(0.0370, device='cuda:0')","tensor(0.0437, device='cuda:0')","tensor(0.7558, device='cuda:0')"
0,"tensor(0.4160, device='cuda:0')","tensor(0.2457, device='cuda:0')","tensor(0.3198, device='cuda:0')","tensor(0.0748, device='cuda:0')","tensor(0.1054, device='cuda:0')","tensor(1.1618, device='cuda:0')"
0,"tensor(0.2233, device='cuda:0')","tensor(0.1216, device='cuda:0')","tensor(0.3073, device='cuda:0')","tensor(0.0717, device='cuda:0')","tensor(0.0299, device='cuda:0')","tensor(0.7539, device='cuda:0')"
0,"tensor(0.2398, device='cuda:0')","tensor(0.2031, device='cuda:0')","tensor(0.2716, device='cuda:0')","tensor(0.0229, device='cuda:0')","tensor(0.0221, device='cuda:0')","tensor(0.7594, device='cuda:0')"
0,"tensor(0.4043, device='cuda:0')","tensor(0.0840, device='cuda:0')","tensor(0.2009, device='cuda:0')","tensor(0.1613, device='cuda:0')","tensor(0.0350, device='cuda:0')","tensor(0.8856, device='cuda:0')"
0,"tensor(0.2274, device='cuda:0')","tensor(0.1736, device='cuda:0')","tensor(0.2499, device='cuda:0')","tensor(0.0565, device='cuda:0')","tensor(0.0533, device='cuda:0')","tensor(0.7607, device='cuda:0')"
0,"tensor(0.3349, device='cuda:0')","tensor(0.2128, device='cuda:0')","tensor(0.2204, device='cuda:0')","tensor(0.0702, device='cuda:0')","tensor(0.1028, device='cuda:0')","tensor(0.9410, device='cuda:0')"
0,"tensor(0.3652, device='cuda:0')","tensor(0.2401, device='cuda:0')","tensor(0.3045, device='cuda:0')","tensor(0.0792, device='cuda:0')","tensor(0.1220, device='cuda:0')","tensor(1.1110, device='cuda:0')"
0,"tensor(0.1163, device='cuda:0')","tensor(0.0705, device='cuda:0')","tensor(0.2560, device='cuda:0')","tensor(0.0363, device='cuda:0')","tensor(0.0161, device='cuda:0')","tensor(0.4952, device='cuda:0')"
0,"tensor(0.2594, device='cuda:0')","tensor(0.1534, device='cuda:0')","tensor(0.3960, device='cuda:0')","tensor(0.0351, device='cuda:0')","tensor(0.0513, device='cuda:0')","tensor(0.8952, device='cuda:0')"
0,"tensor(0.3600, device='cuda:0')","tensor(0.2373, device='cuda:0')","tensor(0.2628, device='cuda:0')","tensor(0.0621, device='cuda:0')","tensor(0.0971, device='cuda:0')","tensor(1.0194, device='cuda:0')"
0,"tensor(0.3718, device='cuda:0')","tensor(0.2730, device='cuda:0')","tensor(0.2894, device='cuda:0')","tensor(0.0875, device='cuda:0')","tensor(0.0676, device='cuda:0')","tensor(1.0893, device='cuda:0')"
0,"tensor(0.1850, device='cuda:0')","tensor(0.0790, device='cuda:0')","tensor(0.2169, device='cuda:0')","tensor(0.0104, device='cuda:0')","tensor(0.0095, device='cuda:0')","tensor(0.5009, device='cuda:0')"
0,"tensor(0.3878, device='cuda:0')","tensor(0.2754, device='cuda:0')","tensor(0.2985, device='cuda:0')","tensor(0.1235, device='cuda:0')","tensor(0.1797, device='cuda:0')","tensor(1.2650, device='cuda:0')"
